sura,ayah,position,word,lemma,root
2,46,3,أَنَّ,أَنّ,
2,46,4,مُّلَٰقُوا۟,مُلاقُوا,لقي
2,46,5,رَبِّ,رَبّ,
2,46,6,وَ,و,
2,46,7,إِلَيْ,إِلَى,
2,46,8,رَٰجِعُونَ,راجِع,رجع
2,47,1,يَٰ,ي,
2,47,2,إِسْرَٰٓءِيلَ,إِسْرائِيل,
2,47,3,ٱذْكُرُ,ذَكَرَ,ذكر
2,47,4,نِعْمَتِ,نِعْمَة,
2,47,5,ٱلَّتِىٓ,الَّذِي,
2,47,6,أَنْعَمْ,أَنْعَمَ,نعم
2,47,7,عَلَيْ,عَلَى,
2,47,8,وَ,و,
2,47,9,فَضَّلْ,فَضَّلَ,فضل
2,47,10,عَلَى,عَلَى,
2,47,11,ٱلْ,ال,
2,48,1,ٱتَّقُ,و,وقي
2,48,2,يَوْمًا,يَوْم,
2,48,3,لَّا,لا,
2,48,4,تَجْزِى,جَزَى,جزي
2,48,5,نَفْسٌ,نَفْس,
2,48,6,عَن,عَن,
2,48,7,نَّفْسٍ,نَفْس,
2,48,8,شَيْـًٔا,شَىْء,
2,48,9,وَ,و,
2,48,10,يُقْبَلُ,يَقْبَلُ,قبل
2,48,11,مِنْ,مِن,
2,48,12,شَفَٰعَةٌ,شَفاعَة,
2,48,13,وَ,و,
2,48,14,يُؤْخَذُ,أَخَذَ,أخذ
2,48,15,مِنْ,مِن,
2,48,16,عَدْلٌ,عَدْل,
2,48,17,وَ,و,
2,48,18,هُمْ,,
2,48,19,يُنصَرُ,نَصَرَ,نصر
2,49,1,وَ,و,
2,49,2,نَجَّيْ,نَجَّى,نجو
2,49,3,مِّنْ,مِن,
2,49,4,ءَالِ,آل,
2,49,5,فِرْعَوْنَ,فِرْعَوْن,
2,49,6,يَسُومُ,يَسُومُ,سوم
2,49,7,سُوٓءَ,سُوء,
2,49,8,ٱلْ,ال,
2,49,9,يُذَبِّحُ,يُذَبِّحُ,ذبح
2,49,10,أَبْنَآءَ,ابْن,
2,49,11,يَسْتَحْيُ,و,حيي
2,49,12,نِسَآءَ,نِساء,
2,49,13,وَ,و,
2,49,14,ذَٰ,ذا,
2,49,15,بَلَآءٌ,بَلاء,
2,49,16,مِّن,مِن,
2,49,17,رَّبِّ,رَبّ,
2,49,18,عَظِيمٌ,عَظِيم,
2,50,1,وَ,و,
2,50,2,فَرَقْ,فَرَقْ,فرق
2,50,3,بِ,ب,
2,50,4,ٱلْ,ال,
2,50,5,أَنجَيْ,ف,نجو
2,50,6,أَغْرَقْ,و,غرق
2,50,7,ءَالَ,آل,
2,50,8,فِرْعَوْنَ,فِرْعَوْن,
2,50,9,وَ,و,
2,50,10,تَنظُرُ,نَظَرَ,نظر
2,51,1,وَ,و,
2,51,2,وَٰعَدْ,واعَدْ,وعد
2,51,3,مُوسَىٰٓ,مُوسَى,
2,51,4,أَرْبَعِينَ,أَرْبَع,
2,51,5,لَيْلَةً,لَيْلَة,
2,51,6,ثُمَّ,ثُمّ,
2,51,7,ٱتَّخَذْ,اتَّخَذَ,أخذ
2,51,8,ٱلْ,ال,
2,51,9,مِنۢ,مِن,
2,51,10,بَعْدِ,بَعْد,
2,51,11,وَ,و,
2,51,12,ظَٰلِمُونَ,ظالِم,ظلم
2,52,1,ثُمَّ,ثُمّ,
2,52,2,عَفَوْ,عَفا,عفو
2,52,3,عَن,عَن,
2,52,4,مِّنۢ,مِن,
2,52,5,بَعْدِ,بَعْد,
2,52,6,ذَٰ,ذا,
2,52,7,لَعَلَّ,لَعَلّ,
2,52,8,تَشْكُرُ,شَكَرَ,شكر
2,53,1,وَ,و,
2,53,2,ءَاتَيْ,آتَى,أتي
2,53,3,مُوسَى,مُوسَى,
2,53,4,ٱلْ,ال,
2,53,5,وَ,و,
2,53,6,لَعَلَّ,لَعَلّ,
2,53,7,تَهْتَدُ,اهْتَدَى,هدي
2,54,1,وَ,و,
2,54,2,قَالَ,قالَ,قول
2,54,3,مُوسَىٰ,مُوسَى,
2,54,4,لِ,ل,
2,54,5,يَٰ,ي,
2,54,6,إِنَّ,إِنّ,
2,54,7,ظَلَمْ,ظَلَمَ,ظلم
2,54,8,أَنفُسَ,نَفْس,
2,54,9,ٱتِّخَاذِ,ب,أخذ
2,54,10,ٱلْ,ال,
2,54,11,تُوبُ,ف,توب
2,54,12,إِلَىٰ,إِلَى,
2,54,13,بَارِئِ,بارِئ,برأ
2,54,14,ٱقْتُلُ,ف,قتل
2,54,15,أَنفُسَ,نَفْس,
2,54,16,ذَٰ,ذا,
2,54,17,خَيْرٌ,خَيْر,
2,54,18,لَّ,ل,
2,54,19,عِندَ,عِند,عند
2,54,20,بَارِئِ,بارِئ,برأ
2,54,21,تَابَ,ف,توب
2,54,22,عَلَيْ,عَلَى,
2,54,23,إِنَّ,إِنّ,
2,54,24,هُوَ,,
2,54,25,تَّوَّابُ,ال,توب
2,54,26,ٱل,ال,
2,55,1,وَ,و,
2,55,2,قُلْ,قالَ,قول
2,55,3,يَٰ,ي,
2,55,4,لَن,لَن,
2,55,5,نُّؤْمِنَ,آمَنَ,أمن
2,55,6,لَ,ل,
2,55,7,حَتَّىٰ,حَتَّى,
2,55,8,نَرَى,رَأَى,رأي
2,55,9,ٱللَّهَ,اللَّه,أله
2,55,10,جَهْرَةً,جَهْرَة,
2,55,11,أَخَذَتْ,ف,أخذ
2,55,12,ٱل,ال,
2,55,13,وَ,و,
2,55,14,تَنظُرُ,نَظَرَ,نظر
2,56,1,ثُمَّ,ثُمّ,
2,56,2,بَعَثْ,بَعَثَ,بعث
2,56,3,مِّنۢ,مِن,
2,56,4,بَعْدِ,بَعْد,
2,56,5,مَوْتِ,مَوْت,
2,56,6,لَعَلَّ,لَعَلّ,
2,56,7,تَشْكُرُ,شَكَرَ,شكر
2,57,1,ظَلَّلْ,و,ظلل
2,57,2,عَلَيْ,عَلَى,
2,57,3,ٱلْ,ال,
2,57,4,أَنزَلْ,و,نزل
2,57,5,عَلَيْ,عَلَى,
2,57,6,ٱلْ,ال,
2,57,7,وَ,و,
2,57,8,كُلُ,أَكَلَ,أكل
2,57,9,مِن,مِن,
2,57,10,طَيِّبَٰتِ,طَيِّبَة,
2,57,11,مَا,ما,
2,57,12,رَزَقْ,رَزَقَ,رزق
2,57,13,وَ,و,
2,57,14,ظَلَمُ,ظَلَمَ,ظلم
2,57,15,وَ,و,
2,57,16,كَانُ,كانَ,كون
2,57,17,أَنفُسَ,نَفْس,
2,57,18,يَظْلِمُ,ظَلَمَ,ظلم
2,58,1,وَ,و,
2,58,2,قُلْ,قالَ,قول
2,58,3,ٱدْخُلُ,دَخَلَ,دخل
2,58,4,هَٰ,ه,
2,58,5,ٱلْ,ال,
2,58,6,كُلُ,ف,أكل
2,58,7,مِنْ,مِن,
2,58,8,حَيْثُ,حَيْث,حيث
2,58,9,شِئْ,شاءَ,شيأ
2,58,10,رَغَدًا,رَغَد,
2,58,11,ٱدْخُلُ,و,دخل
2,58,12,ٱلْ,ال,
2,58,13,سُجَّدًا,ساجِد,سجد
2,58,14,قُولُ,و,قول
2,58,15,حِطَّةٌ,حِطَّة,
2,58,16,نَّغْفِرْ,غَفَرَ,غفر
2,58,17,لَ,ل,
2,58,18,خَطَٰيَٰ,خَطِيئَة,
2,58,19,نَزِيدُ,و,زيد
2,58,20,مُحْسِنِينَ,ال,حسن
2,59,1,بَدَّلَ,ف,بدل
2,59,2,ٱلَّذِينَ,الَّذِي,
2,59,3,ظَلَمُ,ظَلَمَ,ظلم
2,59,4,قَوْلًا,قَوْل,قول
2,59,5,غَيْرَ,غَيْر,
2,59,6,ٱلَّذِى,الَّذِي,
2,59,7,قِيلَ,قالَ,قول
2,59,8,لَ,ل,
2,59,9,أَنزَلْ,ف,نزل
2,59,10,عَلَى,عَلَى,
2,59,11,ٱلَّذِينَ,الَّذِي,
2,59,12,ظَلَمُ,ظَلَمَ,ظلم
2,59,13,رِجْزًا,رِجْز,
2,59,14,مِّنَ,مِن,
2,59,15,ٱل,ال,
2,59,16,بِ,ب,
2,59,17,كَانُ,كانَ,كون
2,59,18,يَفْسُقُ,فَسَقَ,فسق
2,60,1,وَ,و,
2,60,2,ٱسْتَسْقَىٰ,اسْتَسْقَى,سقي
2,60,3,مُوسَىٰ,مُوسَى,
2,60,4,لِ,ل,
2,60,5,قُلْ,ف,قول
2,60,6,ٱضْرِب,ضَرَبَ,ضرب
2,60,7,بِّ,ب,
2,60,8,ٱلْ,ال,
2,60,9,ٱنفَجَرَتْ,ف,فجر
2,60,10,مِنْ,مِن,
2,60,11,ٱثْنَتَا,اثْنَتَيْن,
2,60,12,عَشْرَةَ,عَشْرَة,
2,60,13,عَيْنًا,عَيْن,
2,60,14,قَدْ,قَد,
2,60,15,عَلِمَ,عَلِمَ,علم
2,60,16,كُلُّ,كُلّ,
2,60,17,أُنَاسٍ,إِنسان,
2,60,18,مَّشْرَبَ,مَشْرَب,
2,60,19,كُلُ,أَكَلَ,أكل
2,60,20,ٱشْرَبُ,و,شرب
2,60,21,مِن,مِن,
2,60,22,رِّزْقِ,رِزْق,
2,60,23,ٱللَّهِ,اللَّه,أله
2,60,24,وَ,و,
2,60,25,تَعْثَ,تَعْثَ,عثو
2,60,26,فِى,فِي,
2,60,27,ٱلْ,ال,
2,60,28,مُفْسِدِينَ,مُفْسِد,فسد
2,61,1,وَ,و,
2,61,2,قُلْ,قالَ,قول
2,61,3,يَٰ,ي,
2,61,4,لَن,لَن,
2,61,5,نَّصْبِرَ,صَبَرَ,صبر
2,61,6,عَلَىٰ,عَلَى,
2,61,7,طَعَامٍ,طَعام,
2,61,8,وَٰحِدٍ,واحِد,
2,61,9,ٱدْعُ,ف,دعو
2,61,10,لَ,ل,
2,61,11,رَبَّ,رَبّ,
2,61,12,يُخْرِجْ,أَخْرَجَ,خرج
2,61,13,لَ,ل,
2,61,14,مِ,مِن,
2,61,15,تُنۢبِتُ,أَنۢبَتَ,نبت
2,61,16,ٱلْ,ال,
2,61,17,مِنۢ,مِن,
2,61,18,بَقْلِ,بَقْل,
2,61,19,وَ,و,
2,61,20,وَ,و,
2,61,21,وَ,و,
2,61,22,وَ,و,
2,61,23,قَالَ,قالَ,قول
2,61,24,تَسْتَبْدِلُ,أ,بدل
2,61,25,ٱلَّذِى,الَّذِي,
2,61,26,هُوَ,,
2,61,27,أَدْنَىٰ,أَدْنَى,
2,61,28,بِ,ب,
2,61,29,هُوَ,,
2,61,30,خَيْرٌ,خَيْر,
2,61,31,ٱهْبِطُ,يَهْبِطُ,هبط
2,61,32,مِصْرًا,مِصْر,
2,61,33,فَ,ف,
2,61,34,لَ,ل,
2,61,35,مَّا,ما,
2,61,36,سَأَلْ,سَأَلَ,سأل
2,61,37,ضُرِبَتْ,و,ضرب
2,61,38,عَلَيْ,عَلَى,
2,61,39,ٱل,ال,
2,61,40,وَ,و,
2,61,41,بَآءُ,و,بوأ
2,61,42,بِ,ب,
2,61,43,مِّنَ,مِن,
2,61,44,ٱللَّهِ,اللَّه,أله
2,61,45,ذَٰ,ذا,
2,61,46,بِ,ب,
2,61,47,كَانُ,كانَ,كون
2,61,48,يَكْفُرُ,كَفَرَ,كفر
2,61,49,بِ,ب,
2,61,50,ٱللَّهِ,اللَّه,أله
2,61,51,يَقْتُلُ,و,قتل
2,61,52,ٱل,ال,
2,61,53,بِ,ب,
2,61,54,ٱلْ,ال,
2,61,55,ذَٰ,ذا,
2,61,56,بِ,ب,
2,61,57,عَصَ,عَصا,عصي
2,61,58,كَانُ,و,كون
2,61,59,يَعْتَدُ,اعْتَدَى,عدو
2,62,1,إِنَّ,إِنّ,
2,62,2,ٱلَّذِينَ,الَّذِي,
2,62,3,ءَامَنُ,آمَنَ,أمن
2,62,4,وَ,و,
2,62,5,هَادُ,هادُ,هود
2,62,6,نَّصَٰرَىٰ,و,نصر
2,62,7,صَّٰبِـِٔينَ,و,صبأ
2,62,8,مَنْ,مَن,
2,62,9,ءَامَنَ,آمَنَ,أمن
2,62,10,ٱللَّهِ,ب,أله
2,62,11,وَ,و,
2,62,12,ٱلْ,ال,
2,62,13,عَمِلَ,و,عمل
2,62,14,صَٰلِحًا,صالِح,صلح
2,62,15,فَ,ف,
2,62,16,أَجْرُ,أَجْر,
2,62,17,عِندَ,عِند,عند
2,62,18,رَبِّ,رَبّ,
2,62,19,وَ,و,
2,62,20,خَوْفٌ,خَوْف,
2,62,21,عَلَيْ,عَلَى,
2,62,22,وَ,و,
2,62,23,هُمْ,,
2,62,24,يَحْزَنُ,يَحْزُن,حزن
2,63,1,وَ,و,
2,63,2,أَخَذْ,أَخَذَ,أخذ
2,63,3,مِيثَٰقَ,مِيثاق,
2,63,4,رَفَعْ,و,رفع
2,63,5,فَوْقَ,فَوْق,فوق
2,63,6,ٱل,ال,
2,63,7,خُذُ,أَخَذَ,أخذ
2,63,8,مَآ,ما,
2,63,9,ءَاتَيْ,آتَى,أتي
2,63,10,بِ,ب,
2,63,11,ٱذْكُرُ,و,ذكر
2,63,12,مَا,ما,
2,63,13,فِي,فِي,
2,63,14,لَعَلَّ,لَعَلّ,
2,63,15,تَتَّقُ,اتَّقَى,وقي
2,64,1,ثُمَّ,ثُمّ,
2,64,2,تَوَلَّيْ,تَوَلَّى,ولي
2,64,3,مِّنۢ,مِن,
2,64,4,بَعْدِ,بَعْد,
2,64,5,ذَٰ,ذا,
2,64,6,فَ,ف,
2,64,7,فَضْلُ,فَضْل,
2,64,8,ٱللَّهِ,اللَّه,أله
2,64,9,عَلَيْ,عَلَى,
2,64,10,وَ,و,
2,64,11,كُن,ل,كون
2,64,12,مِّنَ,مِن,
2,64,13,خَٰسِرِينَ,ال,خسر
2,65,1,وَ,و,
2,65,2,عَلِمْ,عَلِمَ,علم
2,65,3,ٱلَّذِينَ,الَّذِي,
2,65,4,ٱعْتَدَ,اعْتَدَى,عدو
2,65,5,مِن,مِن,
2,65,6,فِى,فِي,
2,65,7,ٱل,ال,
2,65,8,قُلْ,ف,قول
2,65,9,لَ,ل,
2,65,10,كُونُ,كانَ,كون
2,65,11,قِرَدَةً,قِرَدَة,
2,65,12,خَٰسِـِٔينَ,خاسِئ,خسأ
2,66,1,جَعَلْ,ف,جعل
2,66,2,نَكَٰلًا,نَكال,
2,66,3,لِّ,ل,
2,66,4,بَيْنَ,بَيْن,بين
2,66,5,يَدَيْ,يَد,
2,66,6,وَ,و,
2,66,7,خَلْفَ,خَلْف,خلف
2,66,8,وَ,و,
2,66,9,مُتَّقِينَ,ل,وقي
2,67,1,وَ,و,
2,67,2,قَالَ,قالَ,قول
2,67,3,مُوسَىٰ,مُوسَى,
2,67,4,لِ,ل,
2,67,5,إِنَّ,إِنّ,
2,67,6,ٱللَّهَ,اللَّه,أله
2,67,7,يَأْمُرُ,أَمَرَ,أمر
2,67,8,أَن,أَن,
2,67,9,تَذْبَحُ,ذُبِحَ,ذبح
2,67,10,بَقَرَةً,بَقَرَة,
2,67,11,قَالُ,قالَ,قول
2,67,12,تَتَّخِذُ,أ,أخذ
2,67,13,هُزُوًا,هُزُو,
2,67,14,قَالَ,قالَ,قول
2,67,15,أَعُوذُ,عُذْ,عوذ
2,67,16,ٱللَّهِ,ب,أله
2,67,17,أَنْ,أَن,
2,67,18,أَكُونَ,كانَ,كون
2,67,19,مِنَ,مِن,
2,67,20,جَٰهِلِينَ,ال,جهل
2,68,1,قَالُ,قالَ,قول
2,68,2,ٱدْعُ,دَعا,دعو
2,68,3,لَ,ل,
2,68,4,رَبَّ,رَبّ,
2,68,5,يُبَيِّن,بَيَّنُ,بين
2,68,6,لَّ,ل,
2,68,7,مَا,ما,
2,68,8,هِىَ,,
2,68,9,قَالَ,قالَ,قول
2,68,10,إِنَّ,إِنّ,
2,68,11,يَقُولُ,قالَ,قول
2,68,12,إِنَّ,إِنّ,
2,68,13,بَقَرَةٌ,بَقَرَة,
2,68,14,لَّا,لا,
2,68,15,فَارِضٌ,فارِض,فرض
2,68,16,وَ,و,
2,68,17,بِكْرٌ,بِكْر,
2,68,18,عَوَانٌۢ,عَوان,
2,68,19,بَيْنَ,بَيْن,بين
2,68,20,ذَٰ,ذا,
2,68,21,ٱفْعَلُ,ف,فعل
2,68,22,مَا,ما,
2,68,23,تُؤْمَرُ,أَمَرَ,أمر
2,69,1,قَالُ,قالَ,قول
2,69,2,ٱدْعُ,دَعا,دعو
2,69,3,لَ,ل,
2,69,4,رَبَّ,رَبّ,
2,69,5,يُبَيِّن,بَيَّنُ,بين
2,69,6,لَّ,ل,
2,69,7,مَا,ما,
2,69,8,لَوْنُ,لَوْن,
2,69,9,قَالَ,قالَ,قول
2,69,10,إِنَّ,إِنّ,
2,69,11,يَقُولُ,قالَ,قول
2,69,12,إِنَّ,إِنّ,
2,69,13,بَقَرَةٌ,بَقَرَة,
2,69,14,صَفْرَآءُ,صَفْراء,
2,69,15,فَاقِعٌ,فاقِع,فقع
2,69,16,لَّوْنُ,لَوْن,
2,69,17,تَسُرُّ,تَسُرُّ,سرر
2,69,18,نَّٰظِرِينَ,ال,نظر
2,70,1,قَالُ,قالَ,قول
2,70,2,ٱدْعُ,دَعا,دعو
2,70,3,لَ,ل,
2,70,4,رَبَّ,رَبّ,
2,70,5,يُبَيِّن,بَيَّنُ,بين
2,70,6,لَّ,ل,
2,70,7,مَا,ما,
2,70,8,هِىَ,,
2,70,9,إِنَّ,إِنّ,
2,70,10,ٱلْ,ال,
2,70,11,تَشَٰبَهَ,تَشابَهَ,شبه
2,70,12,عَلَيْ,عَلَى,
2,70,13,وَ,و,
2,70,14,إِن,إِن,
2,70,15,شَآءَ,شاءَ,شيأ
2,70,16,ٱللَّهُ,اللَّه,أله
2,70,17,مُهْتَدُونَ,ل,هدي
2,71,1,قَالَ,قالَ,قول
2,71,2,إِنَّ,إِنّ,
2,71,3,يَقُولُ,قالَ,قول
2,71,4,إِنَّ,إِنّ,
2,71,5,بَقَرَةٌ,بَقَرَة,
2,71,6,لَّا,لا,
2,71,7,ذَلُولٌ,ذَلُول,
2,71,8,تُثِيرُ,أَثارُ,ثور
2,71,9,ٱلْ,ال,
2,71,10,وَ,و,
2,71,11,تَسْقِى,سَقَى,سقي
2,71,12,ٱلْ,ال,
2,71,13,مُسَلَّمَةٌ,مُسَلَّمَة,سلم
2,71,14,لَّا,لا,
2,71,15,شِيَةَ,شِيَة,
2,71,16,فِي,فِي,
2,71,17,قَالُ,قالَ,قول
2,71,18,ـَٰٔنَ,ال,أون
2,71,19,جِئْ,جاءَ,جيأ
2,71,20,بِ,ب,
2,71,21,ذَبَحُ,ف,ذبح
2,71,22,وَ,و,
2,71,23,كَادُ,كادَ,كود
2,71,24,يَفْعَلُ,فَعَلَ,فعل
2,72,1,وَ,و,
2,72,2,قَتَلْ,قَتَلَ,قتل
2,72,3,نَفْسًا,نَفْس,
2,72,4,ٱدَّٰرَْٰٔ,ف,درأ
2,72,5,فِي,فِي,
2,72,6,ٱللَّهُ,و,أله
2,72,7,مُخْرِجٌ,مُخْرِج,خرج
2,72,8,مَّا,ما,
2,72,9,كُن,كانَ,كون
2,72,10,تَكْتُمُ,كَتَمَ,كتم
2,73,1,قُلْ,ف,قول
2,73,2,ٱضْرِبُ,ضَرَبَ,ضرب
2,73,3,بِ,ب,
2,73,4,كَ,ك,
2,73,5,يُحْىِ,أَحْيا,حيي
2,73,6,ٱللَّهُ,اللَّه,أله
2,73,7,ٱلْ,ال,
2,73,8,يُرِي,و,رأي
2,73,9,ءَايَٰتِ,آيَة,
2,73,10,لَعَلَّ,لَعَلّ,
2,73,11,تَعْقِلُ,عَقَلُ,عقل
2,74,1,ثُمَّ,ثُمّ,
2,74,2,قَسَتْ,قَسَتْ,قسو
2,74,3,قُلُوبُ,قَلْب,
2,74,4,مِّنۢ,مِن,
2,74,5,بَعْدِ,بَعْد,
2,74,6,ذَٰ,ذا,
2,74,7,فَ,ف,
2,74,8,كَ,ك,
2,74,9,أَوْ,أَو,
2,74,10,أَشَدُّ,أَشَدّ,
2,74,11,قَسْوَةً,قَسْوَة,
2,74,12,وَ,و,
2,74,13,مِنَ,مِن,
2,74,14,ٱلْ,ال,
2,74,15,لَ,ل,
2,74,16,يَتَفَجَّرُ,يَتَفَجَّرُ,فجر
2,74,17,مِنْ,مِن,
2,74,18,ٱلْ,ال,
2,74,19,وَ,و,
2,74,20,مِنْ,مِن,
2,74,21,لَ,ل,
2,74,22,يَشَّقَّقُ,يَشَّقَّقُ,شقق
2,74,23,يَخْرُجُ,ف,خرج
2,74,24,مِنْ,مِن,
2,74,25,ٱلْ,ال,
2,74,26,وَ,و,
2,74,27,مِنْ,مِن,
2,74,28,لَ,ل,
2,74,29,يَهْبِطُ,يَهْبِطُ,هبط
2,74,30,مِنْ,مِن,
2,74,31,خَشْيَةِ,خَشْيَة,
2,74,32,ٱللَّهِ,اللَّه,أله
2,74,33,وَ,و,
2,74,34,ٱللَّهُ,اللَّه,أله
2,74,35,غَٰفِلٍ,ب,غفل
2,74,36,عَ,عَن,
2,74,37,تَعْمَلُ,عَمِلَ,عمل
2,75,1,تَطْمَعُ,أ,طمع
2,75,2,أَن,أَن,
2,75,3,يُؤْمِنُ,آمَنَ,أمن
2,75,4,لَ,ل,
2,75,5,وَ,و,
2,75,6,كَانَ,كانَ,كون
2,75,7,فَرِيقٌ,فَرِيق,
2,75,8,مِّنْ,مِن,
2,75,9,يَسْمَعُ,سَمِعَ,سمع
2,75,10,كَلَٰمَ,كَلام,
2,75,11,ٱللَّهِ,اللَّه,أله
2,75,12,ثُمَّ,ثُمّ,
2,75,13,يُحَرِّفُ,يُحَرِّفُ,حرف
2,75,14,مِنۢ,مِن,
2,75,15,بَعْدِ,بَعْد,
2,75,16,مَا,ما,
2,75,17,عَقَلُ,عَقَلُ,عقل
2,75,18,وَ,و,
2,75,19,يَعْلَمُ,عَلِمَ,علم
2,76,1,وَ,و,
2,76,2,لَقُ,لَقُ,لقي
2,76,3,ٱلَّذِينَ,الَّذِي,
2,76,4,ءَامَنُ,آمَنَ,أمن
2,76,5,قَالُ,قالَ,قول
2,76,6,ءَامَ,آمَنَ,أمن
2,76,7,وَ,و,
2,76,8,خَلَا,خَلا,خلو
2,76,9,بَعْضُ,بَعْض,
2,76,10,إِلَىٰ,إِلَى,
2,76,11,بَعْضٍ,بَعْض,
2,76,12,قَالُ,قالَ,قول
2,76,13,تُحَدِّثُ,أ,حدث
2,76,14,بِ,ب,
2,76,15,فَتَحَ,فَتَحَ,فتح
2,76,16,ٱللَّهُ,اللَّه,أله
2,76,17,عَلَيْ,عَلَى,
2,76,18,يُحَآجُّ,ل,حجج
2,76,19,بِ,ب,
2,76,20,عِندَ,عِند,عند
2,76,21,رَبِّ,رَبّ,
2,76,22,أَ,أ,
2,76,23,تَعْقِلُ,عَقَلُ,عقل
2,77,1,أَ,أ,
2,77,2,يَعْلَمُ,عَلِمَ,علم
2,77,3,أَنَّ,أَنّ,
2,77,4,ٱللَّهَ,اللَّه,أله
2,77,5,يَعْلَمُ,عَلِمَ,علم
2,77,6,مَا,ما,
2,77,7,يُسِرُّ,أَسَرَّ,سرر
2,77,8,وَ,و,
2,77,9,يُعْلِنُ,أَعْلَن,علن
2,78,1,وَ,و,
2,78,2,أُمِّيُّونَ,أُمِّيّ,
2,78,3,لَا,لا,
2,78,4,يَعْلَمُ,عَلِمَ,علم
2,78,5,ٱلْ,ال,
2,78,6,إِلَّآ,إِلّا,
2,78,7,أَمَانِىَّ,أُمْنِيَّت,
2,78,8,وَ,و,
2,78,9,هُمْ,,
2,78,10,إِلَّا,إِلّا,
2,78,11,يَظُنُّ,ظَنَّ,ظنن
2,79,1,فَ,ف,
2,79,2,لِّ,ل,
2,79,3,يَكْتُبُ,كَتَبَ,كتب
2,79,4,ٱلْ,ال,
2,79,5,بِ,ب,
2,79,6,ثُمَّ,ثُمّ,
2,79,7,يَقُولُ,قالَ,قول
2,79,8,هَٰ,ه,
2,79,9,مِنْ,مِن,
2,79,10,عِندِ,عِند,
2,79,11,ٱللَّهِ,اللَّه,أله
2,79,12,يَشْتَرُ,ل,شري
2,79,13,بِ,ب,
2,79,14,ثَمَنًا,ثَمَن,
2,79,15,قَلِيلًا,قَلِيل,
2,79,16,فَ,ف,
2,79,17,لَّ,ل,
2,79,18,مِّ,مِن,
2,79,19,كَتَبَتْ,كَتَبَ,كتب
2,79,20,أَيْدِي,يَد,
2,79,21,وَ,و,
2,79,22,لَّ,ل,
2,79,23,مِّ,مِن,
2,79,24,يَكْسِبُ,كَسَبَ,كسب
2,80,1,قَالُ,و,قول
2,80,2,لَن,لَن,
2,80,3,تَمَسَّ,مَسَّ,مسس
2,80,4,ٱل,ال,
2,80,5,إِلَّآ,إِلّا,
2,80,6,أَيَّامًا,يَوْم,
2,80,7,مَّعْدُودَةً,مَعْدُودَة,عدد
2,80,8,قُلْ,قالَ,قول
2,80,9,تَّخَذْ,أ,أخذ
2,80,10,عِندَ,عِند,عند
2,80,11,ٱللَّهِ,اللَّه,أله
2,80,12,عَهْدًا,عَهْد,
2,80,13,فَ,ف,
2,80,14,يُخْلِفَ,أَخْلَفُ,خلف
2,80,15,ٱللَّهُ,اللَّه,أله
2,80,16,عَهْدَ,عَهْد,
2,80,17,أَمْ,أَم,
2,80,18,تَقُولُ,قالَ,قول
2,80,19,عَلَى,عَلَى,
2,80,20,ٱللَّهِ,اللَّه,أله
2,80,21,مَا,ما,
2,80,22,لَا,لا,
2,80,23,تَعْلَمُ,عَلِمَ,علم
2,81,1,بَلَىٰ,بَلَى,
2,81,2,مَن,مَن,
2,81,3,كَسَبَ,كَسَبَ,كسب
2,81,4,سَيِّئَةً,سَيِّئَة,
2,81,5,أَحَٰطَتْ,و,حوط
2,81,6,بِ,ب,
2,81,7,خَطِيٓـَٔتُ,خَطِيئَة,
2,81,8,فَ,ف,
2,81,9,أَصْحَٰبُ,أَصْحاب,
2,81,10,ٱل,ال,
2,81,11,هُمْ,,
2,81,12,فِي,فِي,
2,81,13,خَٰلِدُونَ,خالِد,خلد
2,82,1,وَ,و,
2,82,2,ءَامَنُ,آمَنَ,أمن
2,82,3,عَمِلُ,و,عمل
2,82,4,صَّٰلِحَٰتِ,ال,صلح
2,82,5,أُو۟لَٰٓئِ,ذا,
2,82,6,أَصْحَٰبُ,أَصْحاب,
2,82,7,جَنَّةِ,ال,جنن
2,82,8,هُمْ,,
2,82,9,فِي,فِي,
2,82,10,خَٰلِدُونَ,خالِد,خلد
2,83,1,وَ,و,
2,83,2,أَخَذْ,أَخَذَ,أخذ
2,83,3,مِيثَٰقَ,مِيثاق,
2,83,4,بَنِىٓ,بُنَىّ,
2,83,5,إِسْرَٰٓءِيلَ,إِسْرائِيل,
2,83,6,لَا,لا,
2,83,7,تَعْبُدُ,عَبَدَ,عبد
2,83,8,إِلَّا,إِلّا,
2,83,9,ٱللَّهَ,اللَّه,أله
2,83,10,وَ,و,
2,83,11,إِحْسَانًا,إِحْسان,حسن
2,83,12,وَ,و,
2,83,13,ٱلْ,ال,
2,83,14,وَ,و,
2,83,15,وَ,و,
2,83,16,قُولُ,و,قول
2,83,17,لِ,ل,
2,83,18,حُسْنًا,حُسْن,
2,83,19,أَقِيمُ,و,قوم
2,83,20,ٱل,ال,
2,83,21,ءَاتُ,و,أتي
2,83,22,ٱل,ال,
2,83,23,ثُمَّ,ثُمّ,
2,83,24,تَوَلَّيْ,تَوَلَّى,ولي
2,83,25,إِلَّا,إِلّا,
2,83,26,قَلِيلًا,قَلِيل,
2,83,27,مِّن,مِن,
2,83,28,وَ,و,
2,83,29,مُّعْرِضُونَ,مُعْرِض,عرض
2,84,1,وَ,و,
2,84,2,أَخَذْ,أَخَذَ,أخذ
2,84,3,مِيثَٰقَ,مِيثاق,
